order_item_id,order_id,product_id,quantity,discount_applied,price,item_total
1795,2102,88,2,0.43,4202.97,4791.385800000001
2278,2214,88,5,0.01,4202.97,20804.701500000003
3418,1956,88,1,0.34,4202.97,2773.9602
3712,2858,88,1,0.26,4202.97,3110.1978000000004
3804,403,88,1,0.06,4202.97,3950.7918
4090,1902,88,3,0.17,4202.97,10465.3953
4648,59,88,5,0.09,4202.97,19123.5135
4743,2599,88,1,0.1,4202.97,3782.6730000000002
4768,2902,88,2,0.42,4202.97,4875.445200000001
4847,363,88,2,0.05,4202.97,7985.643
5140,2449,88,4,0.15,4202.97,14290.098
5617,715,88,4,0.01,4202.97,16643.7612
49,2064,22,4,0.08,9706.97,35721.6496
452,1738,22,2,0.15,9706.97,16501.849
453,798,22,5,0.4,9706.97,29120.91
544,2554,22,1,0.0,9706.97,9706.97
816,2525,22,2,0.37,9706.97,12230.7822
847,1535,22,1,0.43,9706.97,5532.972900000001
961,1481,22,5,0.01,9706.97,48049.5015
1259,2702,22,1,0.05,9706.97,9221.6215
1495,1122,22,3,0.31,9706.97,20093.427899999995
1833,2530,22,1,0.22,9706.97,7571.4366
2045,976,22,1,0.33,9706.97,6503.669899999999
2439,523,22,1,0.41,9706.97,5727.112300000001
2759,2265,22,3,0.22,9706.97,22714.3098
2922,2565,22,5,0.28,9706.97,34945.092
3666,1668,22,2,0.17,9706.97,16113.570199999998
3717,1651,22,3,0.02,9706.97,28538.491799999996
3853,544,22,5,0.14,9706.97,41739.971
4123,1869,22,3,0.09,9706.97,26500.028099999996
4152,1998,22,1,0.09,9706.97,8833.3427
5386,2864,22,4,0.21,9706.97,30674.0252
5906,2530,22,3,0.49,9706.97,14851.664099999998
50,2899,354,1,0.26,5978.73,4424.2602
559,399,354,4,0.04,5978.73,22958.3232
735,617,354,1,0.48,5978.73,3108.9395999999997
2709,1989,354,5,0.35,5978.73,19430.872499999998
2889,857,354,4,0.1,5978.73,21523.428
3016,2993,354,3,0.25,5978.73,13452.142499999998
3167,256,354,2,0.06,5978.73,11240.012399999998
3211,1275,354,2,0.16,5978.73,10044.266399999999
3265,1063,354,4,0.3,5978.73,16740.444
3592,345,354,5,0.24,5978.73,22719.174
4253,1123,354,3,0.27,5978.73,13093.418699999998
5445,1039,354,3,0.29,5978.73,12734.694899999999
51,2952,181,4,0.31,3853.35,10635.246
131,2990,181,1,0.27,3853.35,2812.9455
1645,522,181,5,0.19,3853.35,15606.067500000001
1967,1078,181,5,0.16,3853.35,16184.07
2684,2004,181,4,0.14,3853.35,13255.524
3081,1791,181,1,0.25,3853.35,2890.0125
3629,92,181,1,0.24,3853.35,2928.546
5084,551,181,1,0.39,3853.35,2350.5434999999998
52,2151,210,4,0.42,1170.18,2714.8176000000003
1595,1321,210,4,0.28,1170.18,3370.1184
1735,757,210,2,0.4,1170.18,1404.2160000000001
2368,1483,210,1,0.18,1170.18,959.5476000000001
3299,1102,210,3,0.32,1170.18,2387.1672
4798,2974,210,2,0.49,1170.18,1193.5836000000002
5886,1306,210,3,0.23,1170.18,2703.1158
53,1061,239,5,0.38,4411.32,13675.091999999999
325,2929,239,5,0.28,4411.32,15880.751999999999
707,814,239,2,0.01,4411.32,8734.4136
808,2876,239,4,0.34,4411.32,11645.884799999998
1852,1574,239,4,0.42,4411.32,10234.262400000001
1924,1752,239,2,0.3,4411.32,6175.847999999999
1926,1541,239,5,0.3,4411.32,15439.619999999997
1946,2881,239,5,0.39,4411.32,13454.525999999998
2672,475,239,2,0.39,4411.32,5381.810399999999
3492,670,239,1,0.24,4411.32,3352.6032
3908,2936,239,4,0.21,4411.32,13939.7712
3954,607,239,4,0.39,4411.32,10763.620799999999
5761,2576,239,5,0.13,4411.32,19189.242
5887,2085,239,3,0.42,4411.32,7675.696800000001
54,1243,451,1,0.49,5137.83,2620.2933
231,1175,451,5,0.1,5137.83,23120.235
671,1558,451,3,0.0,5137.83,15413.49
843,2642,451,2,0.42,5137.83,5959.8828
983,732,451,1,0.4,5137.83,3082.698
1204,361,451,3,0.16,5137.83,12947.3316
2153,1766,451,2,0.33,5137.83,6884.6921999999995
2201,1212,451,2,0.46,5137.83,5548.856400000001
3403,1235,451,3,0.09,5137.83,14026.2759
3779,2814,451,3,0.02,5137.83,15105.2202
3817,2498,451,4,0.24,5137.83,15619.0032
55,903,237,4,0.01,8304.2,32884.632000000005
241,920,237,2,0.34,8304.2,10961.544
1414,581,237,1,0.21,8304.2,6560.318000000001
1780,571,237,1,0.04,8304.2,7972.032
1821,2903,237,5,0.43,8304.2,23666.97
2296,2790,237,2,0.23,8304.2,12788.468
2341,322,237,3,0.21,8304.2,19680.954
3835,1517,237,5,0.48,8304.2,21590.920000000002
3997,1663,237,2,0.18,8304.2,13618.888000000003
4998,2074,237,3,0.29,8304.2,17687.946
56,1214,167,2,0.42,1363.52,1581.6832000000002
866,2458,167,3,0.28,1363.52,2945.2032
1793,2151,167,4,0.02,1363.52,5344.9983999999995
3066,2893,167,1,0.02,1363.52,1336.2495999999999
3249,219,167,5,0.41,1363.52,4022.384000000001
4391,1645,167,3,0.34,1363.52,2699.7695999999996
5176,2992,167,4,0.0,1363.52,5454.08
5227,2483,167,2,0.29,1363.52,1936.1983999999998
5324,2179,167,1,0.2,1363.52,1090.816
5408,477,167,4,0.19,1363.52,4417.8048
5554,1301,167,5,0.12,1363.52,5999.488
5604,1414,167,3,0.18,1363.52,3354.2592000000004
5637,1663,167,5,0.43,1363.52,3886.0320000000006
57,2902,473,2,0.4,1571.09,1885.3079999999998
290,1751,473,5,0.42,1571.09,4556.161
1007,2097,473,1,0.44,1571.09,879.8104000000001
1341,202,473,3,0.37,1571.09,2969.3601
1940,1356,473,5,0.12,1571.09,6912.796
1971,1385,473,3,0.42,1571.09,2733.6966
2275,67,473,1,0.02,1571.09,1539.6681999999998
2527,2483,473,3,0.17,1571.09,3912.0140999999994
3310,2697,473,2,0.33,1571.09,2105.2605999999996
4453,1559,473,2,0.02,1571.09,3079.3363999999997
4474,2478,473,5,0.16,1571.09,6598.5779999999995
4612,337,473,3,0.03,1571.09,4571.871899999999
4614,2938,473,2,0.27,1571.09,2293.7913999999996
4968,933,473,3,0.24,1571.09,3582.0851999999995
5112,2535,473,2,0.17,1571.09,2608.0094
5789,2015,473,4,0.04,1571.09,6032.985599999999
5800,1230,473,2,0.44,1571.09,1759.6208000000001
5966,508,473,1,0.12,1571.09,1382.5592
58,1100,408,2,0.32,6734.32,9158.675199999998
605,342,408,5,0.02,6734.32,32998.168
2228,152,408,1,0.36,6734.32,4309.9648
3341,1913,408,2,0.36,6734.32,8619.9296
3498,339,408,1,0.05,6734.32,6397.603999999999
4487,1872,408,2,0.24,6734.32,10236.1664
5357,2161,408,5,0.26,6734.32,24916.984
59,2262,434,3,0.42,4437.35,7720.989000000001
1496,2568,434,5,0.24,4437.35,16861.93
1593,1786,434,3,0.35,4437.35,8652.8325
1703,627,434,1,0.35,4437.35,2884.2775
1811,1614,434,1,0.1,4437.35,3993.6150000000002
1964,455,434,1,0.15,4437.35,3771.7475000000004
2335,134,434,1,0.35,4437.35,2884.2775
3582,146,434,1,0.15,4437.35,3771.7475000000004
4149,1803,434,3,0.19,4437.35,10782.760500000002
4199,2116,434,2,0.14,4437.35,7632.242
4942,1410,434,4,0.26,4437.35,13134.556
5099,934,434,1,0.43,4437.35,2529.2895000000003
5247,707,434,4,0.11,4437.35,15796.966000000002
5263,1806,434,4,0.2,4437.35,14199.520000000002
5464,273,434,1,0.06,4437.35,4171.109
5985,1028,434,1,0.21,4437.35,3505.5065000000004
60,488,484,5,0.42,7777.89,22555.881000000005
185,585,484,2,0.02,7777.89,15244.6644
940,212,484,3,0.15,7777.89,19833.6195
2658,1463,484,1,0.36,7777.89,4977.8496000000005
2690,1192,484,3,0.06,7777.89,21933.6498
2916,1793,484,2,0.46,7777.89,8400.121200000001
4153,27,484,1,0.21,7777.89,6144.533100000001
5134,1131,484,3,0.17,7777.89,19366.9461
61,701,498,1,0.32,8754.48,5953.046399999999
196,571,498,1,0.15,8754.48,7441.307999999999
214,183,498,5,0.34,8754.48,28889.783999999992
408,2062,498,4,0.01,8754.48,34667.7408
638,1905,498,1,0.11,8754.48,7791.4872
986,2586,498,2,0.14,8754.48,15057.7056
1173,1300,498,1,0.14,8754.48,7528.8528
1380,1606,498,3,0.42,8754.48,15232.7952
3906,1489,498,1,0.09,8754.48,7966.5768
4375,1135,498,4,0.21,8754.48,27664.1568
4980,763,498,5,0.4,8754.48,26263.439999999995
5735,1260,498,1,0.09,8754.48,7966.5768
62,918,207,3,0.29,1233.88,2628.1644
943,589,207,1,0.22,1233.88,962.4264000000002
1641,994,207,5,0.45,1233.88,3393.1700000000005
1849,432,207,1,0.31,1233.88,851.3772
1990,1417,207,5,0.33,1233.88,4133.498
2729,2478,207,3,0.47,1233.88,1961.8692000000003
2898,1890,207,2,0.41,1233.88,1455.9784000000004
3176,1363,207,3,0.05,1233.88,3516.558
3855,266,207,3,0.1,1233.88,3331.4760000000006
4278,2620,207,4,0.29,1233.88,3504.2192
4356,2599,207,1,0.12,1233.88,1085.8144000000002
4592,526,207,5,0.49,1233.88,3146.3940000000002
4816,2452,207,5,0.42,1233.88,3578.252000000001
4824,2499,207,1,0.1,1233.88,1110.4920000000002
5141,2011,207,1,0.2,1233.88,987.1040000000002
5525,1893,207,2,0.47,1233.88,1307.9128000000003
5901,309,207,3,0.46,1233.88,1998.8856000000003
63,187,238,3,0.07,7102.36,19815.584399999996
66,1196,238,1,0.13,7102.36,6179.053199999999
567,1863,238,3,0.12,7102.36,18750.230399999997
1042,1152,238,2,0.45,7102.36,7812.5960000000005
1316,1093,238,4,0.4,7102.36,17045.663999999997
1930,521,238,4,0.21,7102.36,22443.4576
2156,2706,238,1,0.0,7102.36,7102.36
2402,1176,238,2,0.23,7102.36,10937.634399999999
2521,1994,238,5,0.05,7102.36,33736.20999999999
2779,1116,238,1,0.45,7102.36,3906.2980000000002
3098,1418,238,2,0.03,7102.36,13778.578399999999
4659,1982,238,5,0.27,7102.36,25923.613999999998
4737,1534,238,3,0.23,7102.36,16406.4516
5518,2330,238,3,0.02,7102.36,20880.9384
5537,2570,238,5,0.06,7102.36,33381.092
5659,798,238,3,0.07,7102.36,19815.584399999996
64,2186,445,3,0.06,9138.01,25769.188199999997
356,565,445,4,0.06,9138.01,34358.9176
437,2291,445,4,0.18,9138.01,29972.672800000004
1963,2858,445,2,0.3,9138.01,12793.214
2424,1925,445,1,0.41,9138.01,5391.425900000001
2573,324,445,1,0.47,9138.01,4843.1453
3064,1546,445,1,0.15,9138.01,7767.3085
4906,1478,445,5,0.24,9138.01,34724.438
5048,2654,445,4,0.13,9138.01,31800.2748
5145,1624,445,3,0.31,9138.01,18915.680699999997
5409,1190,445,2,0.29,9138.01,12975.9742
5575,1562,445,4,0.29,9138.01,25951.9484
5824,1148,445,4,0.48,9138.01,19007.0608
5847,129,445,5,0.28,9138.01,32896.836
67,161,232,2,0.43,8510.8,9702.312
531,660,232,1,0.37,8510.8,5361.803999999999
936,2975,232,1,0.25,8510.8,6383.099999999999
1023,1973,232,1,0.08,8510.8,7829.936
1061,1569,232,1,0.26,8510.8,6297.991999999999
1666,2435,232,2,0.3,8510.8,11915.119999999999
1724,1067,232,1,0.24,8510.8,6468.208
2320,2422,232,3,0.31,8510.8,17617.355999999996
2664,461,232,3,0.29,8510.8,18128.003999999997
2761,56,232,5,0.07,8510.8,39575.219999999994
3360,1384,232,4,0.31,8510.8,23489.807999999997
3459,1484,232,3,0.07,8510.8,23745.131999999998
4102,1950,232,5,0.16,8510.8,35745.36
4252,1803,232,2,0.17,8510.8,14127.927999999998
4273,2401,232,1,0.38,8510.8,5276.696
4724,2462,232,4,0.33,8510.8,22808.943999999996
4953,658,232,1,0.39,8510.8,5191.588
4986,1437,232,4,0.11,8510.8,30298.447999999997
68,2620,79,3,0.21,7536.27,17860.9599
458,1486,79,2,0.48,7536.27,7837.720800000001
696,2150,79,2,0.21,7536.27,11907.306600000002
1786,649,79,1,0.21,7536.27,5953.653300000001
2022,75,79,3,0.21,7536.27,17860.9599
2158,129,79,2,0.14,7536.27,12962.3844
2190,1562,79,2,0.19,7536.27,12208.757400000002
2825,1980,79,4,0.3,7536.27,21101.556
3409,1789,79,2,0.11,7536.27,13414.5606
3433,995,79,2,0.05,7536.27,14318.913
4171,793,79,1,0.14,7536.27,6481.1922
5015,2717,79,1,0.03,7536.27,7310.1819000000005
69,607,73,1,0.35,1779.94,1156.961
141,758,73,5,0.33,1779.94,5962.799
361,1547,73,5,0.13,1779.94,7742.7390000000005
654,871,73,3,0.22,1779.94,4165.0596
1727,1799,73,4,0.29,1779.94,5055.0296
1915,1941,73,2,0.16,1779.94,2990.2992
2035,474,73,2,0.22,1779.94,2776.7064
3114,23,73,1,0.17,1779.94,1477.3502
3797,14,73,2,0.21,1779.94,2812.3052000000002
3945,1355,73,2,0.38,1779.94,2207.1256
4352,2016,73,5,0.2,1779.94,7119.760000000001
4420,845,73,3,0.38,1779.94,3310.6884
4710,2267,73,2,0.33,1779.94,2385.1196
4735,2175,73,3,0.02,1779.94,5233.0235999999995
5555,233,73,2,0.04,1779.94,3417.4848
70,1138,378,2,0.04,6917.91,13282.3872
2229,1470,378,1,0.06,6917.91,6502.8354
2478,1858,378,4,0.01,6917.91,27394.9236
2956,1896,378,5,0.49,6917.91,17640.6705
3289,1778,378,5,0.38,6917.91,21445.521
3377,2098,378,4,0.44,6917.91,15496.118400000001
3504,51,378,2,0.21,6917.91,10930.2978
3517,1646,378,3,0.08,6917.91,19093.4316
3575,1462,378,5,0.3,6917.91,24212.685
4235,855,378,3,0.04,6917.91,19923.5808
4550,2562,378,2,0.32,6917.91,9408.3576
5424,2547,378,5,0.38,6917.91,21445.521
5486,2040,378,5,0.4,6917.91,20753.73
5660,2988,378,5,0.3,6917.91,24212.685
71,545,385,1,0.43,4377.08,2494.9356000000002
234,1576,385,3,0.13,4377.08,11424.1788
414,1861,385,5,0.42,4377.08,12693.532000000003
790,721,385,3,0.21,4377.08,10373.6796
884,1600,385,4,0.07,4377.08,16282.737599999999
1530,2790,385,5,0.12,4377.08,19259.152000000002
1605,1234,385,2,0.16,4377.08,7353.4944
1865,121,385,4,0.12,4377.08,15407.3216
1895,834,385,2,0.14,4377.08,7528.5776
1901,2328,385,3,0.15,4377.08,11161.554
2422,2272,385,1,0.16,4377.08,3676.7472
3847,981,385,1,0.47,4377.08,2319.8524
3987,2389,385,2,0.45,4377.08,4814.7880000000005
4475,1468,385,5,0.11,4377.08,19478.006
4675,2108,385,3,0.31,4377.08,9060.5556
4803,1817,385,2,0.33,4377.08,5865.287199999999
4960,1428,385,3,0.46,4377.08,7090.8696
5790,2752,385,1,0.44,4377.08,2451.1648
72,1108,198,1,0.34,1349.59,890.7293999999998
1333,1765,198,1,0.16,1349.59,1133.6555999999998
1588,1238,198,3,0.17,1349.59,3360.4790999999996
1948,279,198,2,0.47,1349.59,1430.5654
4170,749,198,3,0.14,1349.59,3481.9421999999995
5172,2515,198,5,0.37,1349.59,4251.2085
5436,1677,198,1,0.17,1349.59,1120.1597
73,212,215,1,0.22,4026.88,3140.9664000000002
842,1692,215,4,0.35,4026.88,10469.888
1132,808,215,5,0.19,4026.88,16308.864000000001
2052,2197,215,4,0.02,4026.88,15785.3696
2168,1397,215,5,0.2,4026.88,16107.520000000002
2330,2920,215,5,0.16,4026.88,16912.896
3214,1437,215,2,0.3,4026.88,5637.632
3818,2540,215,1,0.01,4026.88,3986.6112000000003
4106,2415,215,5,0.05,4026.88,19127.68
4767,1030,215,5,0.39,4026.88,12281.984
5244,2308,215,5,0.03,4026.88,19530.368000000002
74,2632,487,5,0.2,7081.76,28327.040000000005
457,319,487,2,0.16,7081.76,11897.3568
909,106,487,2,0.17,7081.76,11755.721599999999
937,1549,487,3,0.48,7081.76,11047.5456
1281,1284,487,3,0.11,7081.76,18908.299199999998
2493,2311,487,4,0.22,7081.76,22095.091200000003
3449,1421,487,2,0.45,7081.76,7789.936000000001
3507,528,487,1,0.08,7081.76,6515.2192000000005
4400,1321,487,5,0.39,7081.76,21599.368000000002
4563,191,487,5,0.1,7081.76,31867.920000000002
5173,261,487,5,0.33,7081.76,23723.896
5248,773,487,3,0.39,7081.76,12959.620799999999
5271,159,487,2,0.03,7081.76,13738.6144
5455,2716,487,5,0.03,7081.76,34346.536
5473,1632,487,3,0.42,7081.76,12322.262400000001
75,1020,13,3,0.1,8657.09,23374.143
317,2187,13,3,0.33,8657.09,17400.7509
445,2630,13,4,0.24,8657.09,26317.5536
475,2615,13,5,0.02,8657.09,42419.740999999995
579,734,13,4,0.08,8657.09,31858.091200000003
728,2370,13,4,0.46,8657.09,18699.314400000003
923,535,13,4,0.12,8657.09,30472.9568
1116,891,13,4,0.44,8657.09,19391.8816
1158,1650,13,5,0.44,8657.09,24239.852
1658,1886,13,4,0.18,8657.09,28395.255200000003
1891,100,13,4,0.38,8657.09,21469.5832
1982,256,13,5,0.4,8657.09,25971.269999999997
1988,2880,13,4,0.42,8657.09,20084.448800000002
3593,2192,13,5,0.34,8657.09,28568.396999999994
5520,626,13,4,0.23,8657.09,26663.8372
5840,1118,13,1,0.27,8657.09,6319.6757
76,861,448,4,0.42,8338.22,19344.6704
550,980,448,3,0.16,8338.22,21012.314399999996
741,2761,448,4,0.46,8338.22,18010.5552
1366,218,448,4,0.05,8338.22,31685.235999999997
2646,2173,448,3,0.29,8338.22,17760.408599999995
3495,2120,448,4,0.23,8338.22,25681.7176
3836,94,448,1,0.49,8338.22,4252.4922
3852,1322,448,4,0.26,8338.22,24681.131199999996
4155,2088,448,5,0.15,8338.22,35437.435
4786,1717,448,1,0.45,8338.22,4586.021
4858,233,448,5,0.43,8338.22,23763.927000000003
77,2190,72,4,0.38,7980.65,19792.012
397,2642,72,4,0.24,7980.65,24261.176
833,1863,72,2,0.31,7980.65,11013.296999999999
1110,272,72,5,0.17,7980.65,33119.6975
1399,2062,72,3,0.28,7980.65,17238.203999999998
1488,1473,72,3,0.39,7980.65,14604.589499999998
1909,2631,72,4,0.31,7980.65,22026.593999999997
2441,2855,72,1,0.04,7980.65,7661.423999999999
3558,2006,72,3,0.3,7980.65,16759.364999999998
4086,1000,72,5,0.06,7980.65,37509.055
4590,1924,72,2,0.49,7980.65,8140.263
4882,1777,72,1,0.02,7980.65,7821.036999999999
5083,2840,72,3,0.18,7980.65,19632.398999999998
5890,527,72,4,0.06,7980.65,30007.243999999995
5965,2868,72,4,0.39,7980.65,19472.786
78,476,404,5,0.2,4968.09,19872.36
862,108,404,3,0.5,4968.09,7452.135
1194,196,404,4,0.15,4968.09,16891.506
1640,1239,404,5,0.43,4968.09,14159.056500000002
2579,2077,404,1,0.28,4968.09,3577.0248
2682,525,404,2,0.33,4968.09,6657.240599999999
3621,2100,404,1,0.22,4968.09,3875.1102
3665,21,404,2,0.23,4968.09,7650.8586000000005
3856,127,404,3,0.04,4968.09,14308.0992
3957,107,404,3,0.21,4968.09,11774.373300000001
5360,366,404,4,0.45,4968.09,10929.798
5452,2851,404,5,0.09,4968.09,22604.809500000003
5590,1952,404,3,0.47,4968.09,7899.263100000001
79,6,163,4,0.08,6823.5,25110.48
1541,265,163,5,0.17,6823.5,28317.524999999998
2805,1742,163,2,0.26,6823.5,10098.78
2862,2431,163,4,0.17,6823.5,22654.02
4681,1997,163,2,0.47,6823.5,7232.910000000001
5029,2336,163,3,0.18,6823.5,16785.81
5256,398,163,2,0.02,6823.5,13374.06
5359,771,163,4,0.27,6823.5,19924.62
5410,20,163,5,0.02,6823.5,33435.15
80,2657,196,3,0.47,301.76,479.7984
331,2880,196,1,0.28,301.76,217.26719999999997
627,299,196,3,0.4,301.76,543.168
1674,498,196,1,0.4,301.76,181.05599999999998
1705,496,196,4,0.26,301.76,893.2095999999999
1887,2165,196,3,0.34,301.76,597.4848
4446,563,196,2,0.47,301.76,319.86560000000003
5052,1216,196,4,0.39,301.76,736.2944
5565,696,196,4,0.46,301.76,651.8016
5900,358,196,5,0.04,301.76,1448.4479999999999
81,1424,446,4,0.34,4668.33,12324.391199999998
460,1375,446,5,0.24,4668.33,17739.654000000002
682,1106,446,3,0.45,4668.33,7702.744500000001
1260,2651,446,4,0.21,4668.33,14751.9228
1731,1771,446,1,0.22,4668.33,3641.2974
2428,1768,446,2,0.46,4668.33,5041.7964
2847,1515,446,4,0.29,4668.33,13258.0572
2888,2828,446,5,0.44,4668.33,13071.324000000002
3083,1809,446,5,0.48,4668.33,12137.658000000001
4068,2825,446,4,0.4,4668.33,11203.992
4292,617,446,5,0.4,4668.33,14004.99
82,2592,324,3,0.44,833.41,1400.1288000000002
153,728,324,3,0.19,833.41,2025.1863
212,505,324,3,0.0,833.41,2500.23
826,2381,324,4,0.21,833.41,2633.5756
1006,2122,324,5,0.37,833.41,2625.2415
1359,2791,324,5,0.01,833.41,4125.3795
2106,2890,324,4,0.14,833.41,2866.9303999999997
2456,1454,324,2,0.38,833.41,1033.4284
2715,1264,324,5,0.22,833.41,3250.2990000000004
3842,791,324,5,0.3,833.41,2916.935
3967,2326,324,5,0.11,833.41,3708.6745
5350,1593,324,3,0.28,833.41,1800.1656
83,2479,77,5,0.24,3418.36,12989.768
102,1146,77,1,0.46,3418.36,1845.9144000000001
1599,818,77,5,0.3,3418.36,11964.259999999998
1725,2510,77,3,0.12,3418.36,9024.4704
2231,2613,77,1,0.33,3418.36,2290.3012
2342,317,77,3,0.48,3418.36,5332.6416
2355,1935,77,5,0.23,3418.36,13160.686
3206,2071,77,1,0.34,3418.36,2256.1175999999996
3628,1642,77,5,0.34,3418.36,11280.587999999998
3693,1724,77,1,0.37,3418.36,2153.5668
3700,2285,77,3,0.21,3418.36,8101.5132
4484,1046,77,1,0.26,3418.36,2529.5864
4872,341,77,4,0.09,3418.36,12442.8304
5005,729,77,3,0.5,3418.36,5127.54
5264,2894,77,2,0.34,3418.36,4512.235199999999
5459,2612,77,3,0.39,3418.36,6255.5988
5730,1284,77,3,0.21,3418.36,8101.5132
5828,1305,77,3,0.2,3418.36,8204.064
5950,2770,77,3,0.3,3418.36,7178.556
5974,1617,77,3,0.17,3418.36,8511.7164
84,1512,205,1,0.47,6111.75,3239.2275
1923,1798,205,3,0.28,6111.75,13201.38
2167,113,205,2,0.18,6111.75,10023.27
3791,1173,205,3,0.21,6111.75,14484.8475
3799,1369,205,1,0.15,6111.75,5194.9875
4482,1474,205,1,0.22,6111.75,4767.165
5033,1813,205,1,0.42,6111.75,3544.8150000000005
85,1330,188,3,0.29,9999.09,21298.0617
1119,1139,188,3,0.09,9999.09,27297.5157
1688,2768,188,5,0.29,9999.09,35496.769499999995
2252,715,188,3,0.44,9999.09,16798.471200000004
3400,605,188,5,0.41,9999.09,29497.3155
3709,2044,188,2,0.37,9999.09,12598.8534
4125,1032,188,5,0.36,9999.09,31997.088
4316,1480,188,2,0.43,9999.09,11398.9626
4860,431,188,5,0.2,9999.09,39996.36
5164,28,188,3,0.39,9999.09,18298.3347
5239,1339,188,3,0.44,9999.09,16798.471200000004
5463,2002,188,2,0.07,9999.09,18598.307399999998
5986,1413,188,5,0.48,9999.09,25997.634
86,341,8,4,0.09,7973.92,29025.0688
676,875,8,3,0.27,7973.92,17462.8848
2605,561,8,1,0.05,7973.92,7575.224
3052,2096,8,5,0.41,7973.92,23523.064000000002
3120,1040,8,2,0.31,7973.92,11004.0096
4456,1797,8,1,0.29,7973.92,5661.4832
4747,623,8,1,0.04,7973.92,7654.9632
4837,1745,8,1,0.36,7973.92,5103.3088
4861,1148,8,5,0.31,7973.92,27510.023999999998
87,2890,223,5,0.42,6044.07,17527.803
123,1101,223,5,0.18,6044.07,24780.687
369,2715,223,4,0.08,6044.07,22242.1776
745,2959,223,1,0.32,6044.07,4109.967599999999
1583,1583,223,1,0.1,6044.07,5439.663
1898,22,223,4,0.49,6044.07,12329.9028
2127,1859,223,1,0.32,6044.07,4109.967599999999
2367,996,223,2,0.03,6044.07,11725.495799999999
2491,1398,223,1,0.3,6044.07,4230.848999999999
3436,527,223,4,0.03,6044.07,23450.991599999998
3672,1126,223,1,0.25,6044.07,4533.0525
4136,1163,223,1,0.42,6044.07,3505.5606000000002
4425,2185,223,5,0.02,6044.07,29615.943
4440,1738,223,2,0.33,6044.07,8099.053799999999
4509,1126,223,3,0.12,6044.07,15956.344799999999
88,2250,406,3,0.42,3544.81,6167.969400000001
254,730,406,5,0.29,3544.81,12584.075499999999
669,129,406,1,0.38,3544.81,2197.7822
750,1841,406,4,0.26,3544.81,10492.6376
835,1561,406,2,0.2,3544.81,5671.696
2514,408,406,4,0.01,3544.81,14037.4476
2721,2196,406,3,0.49,3544.81,5423.5593
3317,1323,406,4,0.37,3544.81,8932.9212
3878,29,406,1,0.25,3544.81,2658.6075
4057,1830,406,3,0.36,3544.81,6806.0352
4129,2018,406,5,0.3,3544.81,12406.835
4335,2631,406,3,0.18,3544.81,8720.232600000001
4836,1911,406,1,0.04,3544.81,3403.0175999999997
5038,2735,406,5,0.17,3544.81,14710.9615
5273,493,406,1,0.26,3544.81,2623.1594
5330,1158,406,4,0.46,3544.81,7656.7896
90,2958,339,3,0.5,8615.65,12923.474999999999
942,340,339,2,0.46,8615.65,9304.902
1345,1731,339,2,0.16,8615.65,14474.292
1513,2374,339,3,0.36,8615.65,16542.048
2027,1546,339,3,0.4,8615.65,15508.169999999998
2589,1290,339,5,0.19,8615.65,34893.3825
3389,221,339,4,0.02,8615.65,33773.348
3464,2455,339,5,0.17,8615.65,35754.947499999995
3679,907,339,1,0.44,8615.65,4824.764
3707,622,339,2,0.35,8615.65,11200.345
4441,1111,339,2,0.18,8615.65,14129.666000000001
5889,95,339,1,0.35,8615.65,5600.1725
5915,434,339,5,0.38,8615.65,26708.515
5939,790,339,2,0.14,8615.65,14818.918
91,548,464,4,0.41,4207.93,9930.714800000002
995,2239,464,4,0.29,4207.93,11950.521200000001
1086,1759,464,2,0.13,4207.93,7321.7982
1373,414,464,3,0.27,4207.93,9215.3667
2157,1250,464,4,0.32,4207.93,11445.569599999999
2542,2204,464,4,0.31,4207.93,11613.8868
2628,2010,464,3,0.2,4207.93,10099.032000000001
3146,712,464,1,0.42,4207.93,2440.5994000000005
4736,684,464,5,0.32,4207.93,14306.962
92,1673,89,2,0.47,6334.68,6714.760800000001
