order_id,customer_id,order_date,order_status,payment_method
2475,250,2025-05-02,Delivered,Credit Card
2476,529,2024-12-03,Returned,Cash on Delivery
2477,179,2025-06-06,Returned,Net Banking
2478,566,2024-11-02,Cancelled,Net Banking
2479,164,2024-08-04,Returned,Net Banking
2480,339,2024-07-31,Pending,UPI
2481,574,2025-01-08,Pending,UPI
2482,437,2025-02-08,Pending,Cash on Delivery
2483,982,2024-09-24,Cancelled,Credit Card
2484,474,2025-06-21,Delivered,Cash on Delivery
2485,238,2025-02-05,Returned,Credit Card
2486,817,2024-10-12,Cancelled,Credit Card
2487,415,2024-06-27,Delivered,Credit Card
2488,645,2024-12-09,Returned,Cash on Delivery
2489,189,2025-03-24,Delivered,UPI
2490,191,2024-11-09,Returned,Credit Card
2491,656,2025-06-24,Pending,Cash on Delivery
2492,674,2024-11-12,Returned,UPI
2493,443,2025-04-15,Returned,Cash on Delivery
2494,406,2024-12-19,Cancelled,Net Banking
2495,30,2025-01-29,Cancelled,Credit Card
2496,756,2025-03-24,Cancelled,Cash on Delivery
2497,629,2024-08-29,Pending,Credit Card
2498,905,2024-07-07,Pending,UPI
2499,203,2025-04-09,Returned,Net Banking
2500,461,2024-08-03,Cancelled,Net Banking
2501,607,2025-02-25,Pending,Cash on Delivery
2502,440,2025-02-04,Pending,Cash on Delivery
2503,399,2024-07-05,Returned,UPI
2504,5,2025-03-13,Returned,UPI
2505,722,2024-10-11,Delivered,Credit Card
2506,220,2024-09-09,Delivered,Net Banking
2507,211,2024-09-01,Returned,Credit Card
2508,286,2025-05-12,Delivered,Net Banking
2509,771,2024-08-26,Pending,Cash on Delivery
2510,721,2024-09-25,Returned,UPI
2511,829,2025-04-09,Returned,Cash on Delivery
2512,816,2024-07-14,Cancelled,UPI
2513,65,2025-04-07,Pending,Net Banking
2514,592,2024-09-04,Pending,Net Banking
2515,105,2024-09-11,Cancelled,UPI
2516,819,2025-05-14,Delivered,Cash on Delivery
2517,893,2024-09-16,Returned,UPI
2518,550,2024-09-11,Delivered,Credit Card
2519,192,2024-08-17,Pending,Cash on Delivery
2520,375,2024-10-19,Delivered,Cash on Delivery
2521,334,2024-12-22,Pending,Credit Card
2522,202,2024-07-20,Returned,Cash on Delivery
2523,469,2025-03-10,Returned,Net Banking
2524,117,2024-12-18,Returned,UPI
2525,269,2024-09-22,Cancelled,Net Banking
2526,687,2025-02-22,Cancelled,Cash on Delivery
2527,884,2024-08-18,Cancelled,Net Banking
2528,502,2024-07-09,Returned,Credit Card
2529,541,2024-08-11,Returned,Cash on Delivery
2530,990,2025-04-04,Delivered,UPI
2531,655,2025-06-16,Pending,UPI
2532,321,2025-04-04,Cancelled,UPI
2533,612,2024-09-14,Returned,Credit Card
2534,398,2024-11-16,Returned,UPI
2535,626,2025-02-25,Pending,Net Banking
2536,402,2025-04-16,Cancelled,Net Banking
2537,602,2025-06-03,Cancelled,Cash on Delivery
2538,117,2025-04-18,Delivered,UPI
2539,357,2024-10-21,Returned,Credit Card
2540,361,2025-05-17,Delivered,Net Banking
2541,866,2025-03-20,Returned,Cash on Delivery
2542,469,2024-12-11,Pending,Net Banking
2543,633,2024-08-25,Delivered,Net Banking
2544,177,2025-03-21,Returned,Cash on Delivery
2545,834,2024-07-21,Cancelled,Net Banking
2546,690,2025-05-16,Pending,Net Banking
2547,723,2025-06-11,Returned,Credit Card
2548,820,2024-08-27,Delivered,Cash on Delivery
2549,305,2024-12-27,Delivered,Cash on Delivery
2550,941,2024-11-20,Returned,UPI
2551,630,2024-06-29,Pending,Net Banking
2552,605,2024-09-01,Returned,Credit Card
2553,87,2024-11-19,Delivered,UPI
2554,689,2024-07-10,Delivered,Cash on Delivery
2555,138,2025-01-20,Cancelled,Credit Card
2556,321,2024-09-03,Cancelled,Cash on Delivery
2557,121,2025-03-19,Delivered,Net Banking
2558,245,2025-05-20,Cancelled,UPI
2559,313,2025-06-08,Cancelled,UPI
2560,120,2024-12-07,Returned,Net Banking
2561,188,2024-08-08,Pending,Net Banking
2562,383,2024-07-29,Returned,Cash on Delivery
2563,711,2025-04-19,Returned,UPI
2564,145,2024-08-27,Cancelled,UPI
2565,524,2024-09-17,Cancelled,UPI
2566,398,2024-07-25,Pending,UPI
2567,429,2024-08-25,Pending,Credit Card
2568,611,2024-12-05,Pending,Cash on Delivery
2569,142,2024-08-08,Returned,Credit Card
2570,589,2024-12-12,Pending,UPI
2571,393,2024-09-24,Delivered,Net Banking
2572,434,2025-03-25,Delivered,Net Banking
2573,191,2025-05-08,Returned,UPI
2574,499,2024-08-30,Cancelled,Credit Card
2575,651,2024-10-08,Pending,Credit Card
2576,551,2025-03-31,Delivered,Cash on Delivery
2577,711,2025-01-15,Pending,Net Banking
2578,942,2025-03-31,Delivered,UPI
2579,661,2025-01-28,Delivered,Credit Card
2580,954,2025-06-05,Pending,Credit Card
2581,178,2025-03-16,Delivered,Cash on Delivery
2582,569,2025-01-19,Pending,Net Banking
2583,171,2025-06-11,Delivered,UPI
2584,502,2025-06-23,Cancelled,Net Banking
2585,296,2025-02-11,Returned,UPI
2586,144,2025-06-11,Returned,Credit Card
2587,192,2025-06-18,Pending,Credit Card
2588,323,2025-02-09,Returned,UPI
2589,863,2024-11-02,Returned,Net Banking
2590,462,2025-06-06,Returned,Net Banking
2591,635,2024-12-19,Returned,Cash on Delivery
2592,55,2024-08-27,Cancelled,UPI
2593,887,2025-05-14,Cancelled,Net Banking
2594,368,2025-02-12,Returned,Credit Card
2595,975,2025-01-19,Cancelled,Net Banking
2596,10,2025-03-10,Cancelled,Net Banking
2597,497,2025-02-02,Returned,Cash on Delivery
2598,140,2024-09-18,Pending,Net Banking
2599,200,2024-12-18,Returned,Cash on Delivery
2600,835,2024-12-09,Cancelled,Credit Card
2601,394,2024-09-01,Pending,Credit Card
2602,987,2025-02-19,Cancelled,Credit Card
2603,576,2025-05-17,Cancelled,Credit Card
2604,518,2025-05-01,Delivered,Credit Card
2605,669,2024-12-16,Delivered,Net Banking
2606,507,2024-10-13,Delivered,UPI
2607,419,2024-10-27,Cancelled,Credit Card
2608,702,2024-10-06,Returned,Net Banking
2609,504,2025-02-17,Returned,Cash on Delivery
2610,426,2024-09-18,Cancelled,Credit Card
2611,728,2025-06-21,Delivered,UPI
2612,861,2025-04-07,Cancelled,Net Banking
2613,455,2025-05-03,Returned,Net Banking
2614,501,2025-04-22,Returned,Net Banking
2615,172,2025-05-17,Returned,Cash on Delivery
2616,85,2024-07-04,Cancelled,UPI
2617,579,2024-09-11,Returned,Credit Card
2618,32,2024-12-01,Returned,Cash on Delivery
2619,815,2024-10-19,Returned,Credit Card
2620,780,2024-11-19,Returned,UPI
2621,226,2025-04-23,Pending,Net Banking
2622,300,2025-01-20,Cancelled,Credit Card
2623,34,2024-12-24,Cancelled,Net Banking
2624,282,2025-06-22,Returned,Net Banking
2625,231,2024-08-01,Delivered,Credit Card
2626,551,2025-06-01,Returned,Credit Card
2627,296,2025-02-07,Cancelled,UPI
2628,173,2024-08-10,Pending,Credit Card
2629,800,2025-05-02,Returned,UPI
2630,469,2025-03-23,Pending,UPI
2631,580,2024-08-15,Delivered,Credit Card
2632,761,2025-06-11,Delivered,Net Banking
2633,792,2024-07-17,Returned,Cash on Delivery
2634,785,2024-09-24,Pending,Credit Card
2635,508,2025-04-09,Delivered,Credit Card
2636,563,2025-03-25,Returned,UPI
2637,524,2025-01-20,Delivered,UPI
2638,116,2025-05-25,Cancelled,UPI
2639,587,2024-08-09,Pending,Credit Card
2640,117,2025-01-30,Returned,Cash on Delivery
2641,275,2024-12-30,Delivered,Credit Card
2642,794,2024-11-27,Delivered,Credit Card
2643,557,2025-06-15,Cancelled,Credit Card
2644,844,2025-03-06,Returned,Cash on Delivery
2645,376,2025-02-07,Delivered,Cash on Delivery
2646,556,2025-03-30,Pending,UPI
2647,843,2025-04-09,Delivered,Net Banking
2648,775,2025-05-10,Pending,Credit Card
2649,43,2024-08-18,Delivered,UPI
2650,779,2024-07-17,Returned,Cash on Delivery
2651,737,2025-01-14,Returned,Credit Card
2652,452,2024-09-04,Returned,Cash on Delivery
2653,560,2025-01-22,Pending,Net Banking
2654,224,2025-06-02,Returned,UPI
2655,436,2024-09-25,Pending,Net Banking
2656,105,2025-05-03,Pending,Cash on Delivery
2657,754,2024-08-15,Pending,Cash on Delivery
2658,850,2024-09-28,Cancelled,UPI
2659,670,2025-06-14,Delivered,Credit Card
2660,770,2024-07-16,Pending,Credit Card
2661,254,2025-01-10,Pending,UPI
2662,305,2025-05-26,Delivered,Credit Card
2663,896,2025-02-17,Returned,UPI
2664,34,2025-01-24,Cancelled,UPI
2665,461,2025-06-05,Delivered,Cash on Delivery
2666,270,2024-07-25,Pending,UPI
2667,357,2024-09-28,Delivered,UPI
2668,883,2025-01-22,Pending,UPI
2669,837,2025-01-27,Returned,Cash on Delivery
2670,90,2024-07-29,Delivered,Cash on Delivery
2671,450,2024-11-05,Cancelled,UPI
2672,887,2025-01-16,Delivered,Net Banking
2673,121,2025-01-21,Pending,Credit Card
2674,795,2024-08-02,Pending,Cash on Delivery
2675,832,2024-10-05,Cancelled,Cash on Delivery
2676,243,2024-10-06,Pending,Net Banking
2677,215,2024-11-02,Pending,UPI
2678,831,2025-01-26,Pending,Net Banking
2679,756,2024-08-18,Delivered,Net Banking
2680,603,2025-05-14,Delivered,Credit Card
2681,706,2024-09-04,Cancelled,Cash on Delivery
2682,360,2024-07-14,Cancelled,Net Banking
2683,882,2024-12-10,Returned,UPI
2684,728,2025-01-03,Pending,UPI
2685,625,2025-05-23,Cancelled,Credit Card
2686,648,2025-05-18,Pending,Cash on Delivery
2687,439,2024-09-14,Cancelled,UPI
2688,170,2024-08-20,Returned,Cash on Delivery
2689,631,2025-05-04,Cancelled,UPI
2690,143,2025-04-29,Delivered,Net Banking
2691,804,2024-09-20,Pending,UPI
2692,212,2025-03-25,Delivered,Cash on Delivery
2693,834,2025-03-01,Cancelled,Net Banking
2694,212,2024-07-31,Cancelled,Net Banking
2695,825,2025-01-14,Returned,Credit Card
2696,61,2024-08-23,Returned,UPI
2697,584,2025-02-24,Returned,Credit Card
2698,360,2024-12-15,Cancelled,Cash on Delivery
2699,546,2024-07-24,Returned,Credit Card
2700,288,2024-12-07,Cancelled,Credit Card
2701,612,2025-04-02,Cancelled,Net Banking
2702,552,2025-02-28,Pending,Credit Card
2703,173,2025-01-25,Delivered,Cash on Delivery
2704,332,2024-07-28,Pending,Credit Card
2705,721,2025-04-09,Delivered,Cash on Delivery
2706,300,2025-04-18,Delivered,Cash on Delivery
2707,297,2024-10-29,Cancelled,Cash on Delivery
2708,587,2024-12-22,Returned,UPI
2709,274,2024-08-29,Returned,UPI
2710,976,2025-03-18,Returned,Cash on Delivery
2711,879,2024-10-12,Pending,Credit Card
2712,527,2025-05-22,Returned,Credit Card
2713,922,2024-11-05,Cancelled,Net Banking
2714,696,2024-07-08,Returned,UPI
2715,835,2024-07-09,Returned,Net Banking
2716,98,2025-04-20,Returned,Credit Card
2717,139,2024-07-01,Pending,Credit Card
2718,986,2025-04-25,Cancelled,UPI
2719,769,2024-07-07,Returned,Cash on Delivery
2720,805,2025-04-24,Delivered,Net Banking
2721,422,2025-03-12,Pending,Credit Card
2722,941,2025-03-22,Returned,Cash on Delivery
2723,61,2024-07-06,Returned,Cash on Delivery
2724,284,2025-05-28,Pending,Cash on Delivery
2725,888,2025-05-07,Delivered,Credit Card
2726,672,2025-04-03,Delivered,Credit Card
2727,130,2024-07-08,Pending,UPI
2728,719,2024-07-29,Returned,Cash on Delivery
2729,887,2024-10-30,Pending,Net Banking
2730,136,2024-08-30,Pending,UPI
2731,256,2025-04-17,Pending,Cash on Delivery
2732,150,2025-04-11,Pending,Net Banking
2733,729,2025-05-06,Delivered,Net Banking
2734,330,2025-03-01,Pending,UPI
2735,849,2025-02-09,Returned,Cash on Delivery
2736,254,2024-07-28,Returned,Credit Card
2737,780,2024-07-29,Cancelled,UPI
2738,864,2025-03-21,Cancelled,UPI
2739,693,2024-09-08,Pending,UPI
2740,403,2024-12-30,Cancelled,Net Banking
2741,502,2025-05-05,Pending,Cash on Delivery
2742,146,2024-08-04,Delivered,Credit Card
2743,592,2024-12-14,Delivered,Cash on Delivery
2744,648,2025-04-27,Delivered,UPI
2745,276,2025-06-09,Delivered,Net Banking
2746,643,2025-01-22,Returned,Net Banking
2747,425,2025-03-05,Delivered,UPI
2748,385,2024-11-18,Delivered,Net Banking
2749,463,2024-07-19,Returned,Cash on Delivery
2750,78,2025-04-28,Pending,Net Banking
2751,649,2025-02-26,Cancelled,Cash on Delivery
2752,814,2025-04-13,Pending,Cash on Delivery
2753,902,2025-02-16,Pending,Net Banking
2754,788,2024-07-07,Cancelled,UPI
2755,96,2025-04-02,Delivered,Cash on Delivery
2756,413,2024-08-24,Delivered,Credit Card
2757,528,2024-11-11,Delivered,Cash on Delivery
2758,768,2024-10-26,Delivered,Net Banking
2759,285,2024-11-21,Cancelled,Cash on Delivery
2760,712,2025-03-15,Delivered,Credit Card
2761,959,2024-08-10,Delivered,Credit Card
2762,899,2025-05-01,Delivered,Credit Card
2763,378,2025-06-17,Cancelled,UPI
2764,466,2025-01-08,Returned,Credit Card
2765,974,2025-03-04,Cancelled,UPI
2766,500,2024-10-17,Delivered,Credit Card
2767,336,2025-04-15,Cancelled,Credit Card
2768,596,2024-10-18,Pending,Cash on Delivery
2769,3,2024-10-06,Pending,Net Banking
2770,890,2024-08-27,Returned,Credit Card
2771,793,2024-07-30,Delivered,Net Banking
2772,868,2025-01-24,Returned,UPI
2773,751,2025-05-08,Pending,Net Banking
2774,96,2024-08-23,Returned,Net Banking
2775,749,2025-02-15,Pending,Credit Card
2776,996,2025-03-13,Pending,Net Banking
2777,470,2025-02-05,Cancelled,Credit Card
2778,651,2025-01-22,Delivered,UPI
2779,681,2024-12-29,Pending,Credit Card
2780,715,2024-10-16,Delivered,Net Banking
2781,367,2025-01-03,Returned,Cash on Delivery
2782,871,2025-01-15,Returned,UPI
2783,65,2025-06-15,Pending,Credit Card
2784,815,2025-04-21,Delivered,Net Banking
2785,548,2024-07-26,Pending,UPI
2786,408,2024-08-24,Pending,UPI
2787,224,2024-09-03,Cancelled,UPI
2788,992,2025-05-13,Returned,Credit Card
2789,440,2025-04-19,Delivered,Cash on Delivery
2790,845,2024-10-17,Returned,UPI
2791,217,2025-01-07,Cancelled,Cash on Delivery
2792,507,2025-02-23,Returned,Credit Card
2793,275,2025-04-29,Cancelled,Net Banking
2794,331,2024-07-13,Returned,Net Banking
2795,849,2024-10-26,Delivered,Net Banking
2796,291,2024-11-21,Cancelled,UPI
2797,346,2024-12-26,Returned,Cash on Delivery
2798,561,2024-07-12,Cancelled,Credit Card
2799,592,2025-01-09,Delivered,Cash on Delivery
2800,134,2024-12-12,Returned,UPI
2801,580,2024-12-25,Pending,Credit Card
2802,873,2024-07-07,Delivered,Cash on Delivery
2803,497,2024-07-14,Delivered,Cash on Delivery
2804,808,2025-02-14,Delivered,Net Banking
2805,352,2024-07-15,Delivered,Cash on Delivery
2806,916,2024-06-28,Pending,Cash on Delivery
2807,699,2025-03-11,Returned,UPI
2808,781,2024-10-06,Delivered,Credit Card
2809,50,2025-06-06,Returned,Net Banking
2810,48,2024-09-30,Cancelled,UPI
2811,102,2024-11-20,Delivered,Cash on Delivery
2812,642,2024-11-08,Delivered,Credit Card
2813,803,2025-03-01,Returned,Net Banking
2814,857,2024-11-06,Pending,Net Banking
2815,471,2024-07-31,Cancelled,Credit Card
2816,17,2024-11-14,Pending,Cash on Delivery
2817,128,2025-04-04,Returned,Credit Card
2818,952,2025-01-13,Delivered,Net Banking
2819,879,2024-10-11,Returned,Cash on Delivery
2820,162,2025-01-18,Returned,Cash on Delivery
2821,452,2024-08-24,Returned,Cash on Delivery
2822,468,2024-12-01,Returned,Credit Card
2823,1,2024-11-20,Delivered,Credit Card
2824,982,2025-01-31,Cancelled,Cash on Delivery
2825,439,2024-08-13,Delivered,UPI
2826,208,2024-09-26,Returned,Net Banking
2827,706,2024-12-04,Returned,Cash on Delivery
2828,932,2024-08-23,Delivered,Credit Card
2829,136,2025-05-02,Pending,Credit Card
2830,904,2024-10-09,Pending,Net Banking
2831,666,2025-01-11,Pending,Net Banking
2832,310,2024-09-23,Returned,UPI
2833,163,2024-10-29,Delivered,Credit Card
2834,896,2024-11-17,Delivered,UPI
2835,956,2025-03-10,Pending,Net Banking
2836,898,2024-07-16,Pending,Credit Card
2837,281,2024-11-16,Delivered,Net Banking
2838,96,2024-10-25,Returned,Credit Card
2839,671,2025-05-12,Pending,UPI
2840,370,2024-09-01,Cancelled,Cash on Delivery
2841,257,2025-04-27,Cancelled,UPI
2842,85,2025-02-06,Delivered,Net Banking
2843,381,2024-11-19,Returned,Net Banking
2844,681,2025-04-06,Cancelled,Cash on Delivery
2845,926,2024-07-13,Pending,Cash on Delivery
2846,665,2025-01-27,Returned,Cash on Delivery
2847,170,2025-03-31,Delivered,Net Banking
2848,54,2024-07-12,Pending,UPI
2849,406,2025-02-24,Returned,Cash on Delivery
2850,641,2024-12-26,Delivered,Credit Card
2851,313,2024-07-17,Returned,Net Banking
2852,744,2024-12-01,Cancelled,Net Banking
2853,717,2024-09-15,Cancelled,UPI
2854,774,2024-09-28,Delivered,UPI
2855,240,2024-12-03,Cancelled,Cash on Delivery
2856,440,2025-02-15,Delivered,Net Banking
2857,672,2025-05-25,Cancelled,Credit Card
2858,94,2025-02-20,Returned,Cash on Delivery
2859,721,2025-01-29,Returned,UPI
2860,98,2024-12-22,Delivered,Credit Card
2861,2,2025-02-22,Pending,UPI
2862,219,2024-11-11,Returned,Cash on Delivery
2863,489,2025-04-28,Returned,Credit Card
2864,80,2024-07-03,Delivered,UPI
2865,136,2025-04-22,Delivered,Net Banking
2866,608,2025-02-24,Pending,Net Banking
2867,232,2025-04-25,Delivered,Cash on Delivery
2868,532,2025-03-01,Pending,Credit Card
2869,697,2025-06-26,Delivered,UPI
2870,456,2025-05-25,Returned,UPI
2871,10,2025-06-21,Delivered,Net Banking
2872,9,2025-01-17,Cancelled,Cash on Delivery
2873,713,2024-09-06,Returned,Credit Card
2874,352,2024-08-14,Cancelled,Net Banking
2875,837,2024-07-22,Cancelled,Net Banking
2876,124,2024-07-20,Delivered,Net Banking
2877,881,2024-10-09,Delivered,UPI
2878,433,2025-05-04,Cancelled,Cash on Delivery
2879,711,2024-07-15,Returned,Net Banking
2880,136,2025-06-22,Delivered,Net Banking
2881,490,2024-08-13,Returned,UPI
2882,73,2025-05-29,Delivered,Credit Card
2883,235,2024-11-26,Cancelled,Credit Card
2884,393,2024-10-03,Cancelled,Credit Card
2885,92,2025-05-17,Delivered,UPI
2886,749,2025-01-18,Cancelled,UPI
2887,826,2024-08-14,Delivered,Cash on Delivery
2888,105,2025-06-07,Pending,Credit Card
2889,106,2025-01-28,Delivered,UPI
2890,321,2025-06-17,Returned,Credit Card
2891,377,2025-01-18,Cancelled,Cash on Delivery
2892,903,2025-04-09,Delivered,Net Banking
2893,307,2024-06-28,Delivered,Credit Card
2894,141,2024-10-06,Delivered,Net Banking
2895,392,2025-02-24,Returned,Net Banking
2896,793,2025-04-07,Cancelled,Cash on Delivery
2897,833,2024-10-05,Delivered,Cash on Delivery
2898,772,2025-05-25,Cancelled,Net Banking
2899,896,2025-03-04,Returned,Credit Card
2900,137,2024-09-03,Pending,Net Banking
2901,657,2025-01-25,Returned,UPI
2902,694,2024-12-27,Pending,UPI
2903,147,2025-01-06,Delivered,UPI
2904,71,2025-06-03,Cancelled,UPI
2905,544,2025-06-23,Pending,Cash on Delivery
2906,577,2024-10-01,Cancelled,Credit Card
2907,9,2025-01-13,Delivered,Cash on Delivery
2908,625,2024-09-10,Cancelled,UPI
2909,666,2024-11-20,Pending,Net Banking
2910,169,2025-04-01,Delivered,UPI
2911,451,2025-04-19,Delivered,Net Banking
2912,360,2024-09-07,Pending,Credit Card
2913,740,2025-01-18,Cancelled,UPI
2914,219,2025-03-05,Returned,UPI
2915,644,2024-07-21,Cancelled,UPI
2916,767,2024-11-29,Pending,UPI
2917,156,2024-10-09,Cancelled,Credit Card
2918,942,2024-09-29,Returned,UPI
2919,422,2024-08-26,Cancelled,Net Banking
2920,631,2025-03-15,Delivered,Credit Card
2921,704,2024-07-22,Cancelled,Cash on Delivery
2922,454,2024-08-20,Delivered,UPI
2923,881,2025-03-24,Returned,UPI
2924,223,2024-11-29,Cancelled,Net Banking
2925,89,2025-02-22,Delivered,Credit Card
2926,919,2025-03-17,Returned,UPI
2927,103,2024-10-19,Delivered,Credit Card
2928,144,2025-04-04,Delivered,Credit Card
2929,771,2024-09-01,Delivered,Net Banking
2930,127,2025-01-15,Cancelled,Net Banking
2931,604,2025-02-03,Delivered,Cash on Delivery
2932,748,2025-03-04,Pending,UPI
2933,394,2025-03-14,Returned,UPI
2934,360,2025-03-13,Returned,Cash on Delivery
2935,987,2025-04-06,Cancelled,Net Banking
2936,440,2024-10-24,Cancelled,Net Banking
2937,323,2024-12-02,Cancelled,Credit Card
2938,811,2024-10-20,Pending,Net Banking
2939,144,2024-08-27,Returned,Credit Card
2940,254,2024-07-05,Returned,Cash on Delivery
2941,284,2024-09-29,Cancelled,Credit Card
2942,661,2025-06-03,Cancelled,Cash on Delivery
2943,87,2024-12-07,Delivered,Cash on Delivery
2944,255,2025-04-16,Cancelled,Cash on Delivery
2945,567,2025-04-01,Returned,Cash on Delivery
2946,616,2024-08-16,Delivered,Net Banking
2947,615,2024-11-17,Pending,UPI
2948,739,2025-04-03,Pending,Cash on Delivery
2949,623,2025-04-04,Returned,Credit Card
2950,292,2025-05-21,Delivered,UPI
2951,798,2025-01-18,Cancelled,Credit Card
2952,964,2024-12-11,Cancelled,Credit Card
2953,708,2024-09-18,Delivered,Credit Card
2954,28,2024-08-06,Delivered,Cash on Delivery
2955,869,2024-10-25,Pending,UPI
2956,868,2025-04-25,Cancelled,Cash on Delivery
2957,675,2024-10-02,Returned,Net Banking
2958,897,2024-07-28,Cancelled,Cash on Delivery
2959,309,2024-12-23,Pending,Credit Card
2960,211,2025-06-01,Delivered,Net Banking
2961,531,2024-07-12,Cancelled,UPI
2962,622,2025-05-12,Delivered,Cash on Delivery
2963,522,2024-11-25,Cancelled,Net Banking
2964,194,2024-10-18,Returned,Cash on Delivery
2965,766,2025-02-27,Returned,Cash on Delivery
2966,402,2024-11-25,Cancelled,Cash on Delivery
2967,303,2024-08-26,Cancelled,Credit Card
2968,662,2024-11-11,Delivered,Credit Card
2969,56,2025-04-14,Delivered,Credit Card
2970,803,2024-11-19,Pending,UPI
2971,920,2025-04-17,Pending,Cash on Delivery
2972,813,2024-10-17,Cancelled,Cash on Delivery
2973,978,2025-05-29,Returned,Cash on Delivery
2974,246,2025-06-01,Pending,Cash on Delivery
2975,507,2024-07-13,Pending,UPI
2976,396,2024-09-07,Returned,Cash on Delivery
2977,116,2024-11-30,Delivered,UPI
2978,247,2025-04-29,Delivered,Net Banking
2979,512,2024-09-23,Delivered,Credit Card
2980,654,2025-04-03,Cancelled,Credit Card
2981,609,2025-03-16,Cancelled,UPI
2982,73,2024-11-17,Delivered,Credit Card
2983,541,2024-11-06,Returned,Credit Card
2984,911,2025-01-24,Delivered,UPI
2985,13,2025-03-19,Delivered,UPI
2986,370,2024-09-07,Cancelled,Net Banking
2987,957,2024-10-19,Returned,Credit Card
2988,325,2024-09-09,Pending,Credit Card
2989,136,2025-05-29,Returned,Cash on Delivery
2990,397,2025-06-15,Cancelled,Cash on Delivery
2991,882,2025-04-06,Pending,Net Banking
2992,860,2024-07-06,Cancelled,UPI
2993,583,2025-03-13,Delivered,UPI
2994,431,2024-07-29,Pending,Credit Card
2995,375,2024-12-26,Cancelled,UPI
2996,560,2024-11-20,Delivered,UPI
2997,700,2024-10-24,Cancelled,Net Banking
2998,177,2024-12-03,Returned,Cash on Delivery
2999,782,2025-04-30,Cancelled,Cash on Delivery
3000,483,2024-10-13,Returned,Cash on Delivery
